StateAbbr,PlaceName,PlaceFIPS,TractFIPS,Place_TractID,Population2010,Insurance,HighBloodPressure,Cancer,Asthma,HeartDisease,AnnualCheckUps,Smokes,MentalHealthIssues,Latitude,Longitude,CountyFIPS
MO,Kansas City,2938000,29095004400,2938000-29095004400,875,9.6,24.1,6.4,7.6,4.4,68.9,12.2,9.6,39.0775313,-94.58701248,29095
MO,Kansas City,2938000,29095005400,2938000-29095005400,903,25.5,46.5,5.9,12.4,9,77.7,29.8,18.4,39.06640042,-94.55764963,29095
MO,Kansas City,2938000,29095005500,2938000-29095005500,886,24.8,46.5,5.9,12,8.9,77.8,29.7,18.3,39.05918408,-94.55802318,29095
MO,Kansas City,2938000,29095012802,2938000-29095012802,311,12.6,45.5,13.9,8.4,12.1,81,14.1,9.6,38.96236336,-94.43953989,29095
MO,Kansas City,2938000,29095013504,2938000-29095013504,95,8.8,34.1,9.8,8.1,7.4,74.8,15,10.2,38.86261763,-94.45619192,29095
MO,Kansas City,2938000,29095018100,2938000-29095018100,181,8.4,31.1,8.8,8,6.3,73.2,14.7,10,38.84890316,-94.46306571,29095
MO,Kansas City,2938000,29095018200,2938000-29095018200,72,9.2,24.6,6.9,8.1,4.4,69.5,15.1,10.1,38.87768304,-94.47329768,29095
MO,Kansas City,2938000,29165030101,2938000-29165030101,428,12.2,27.5,6.8,8.9,5.7,70.4,19.4,12.2,39.19299582,-94.64217991,29165
MO,Kansas City,2938000,29165030600,2938000-29165030600,377,13.8,29.1,7.2,8.9,6.7,70.5,20.2,12.7,39.3307229,-94.6675672,29165
MO,Lee's Summit,2941348,29037060302,2941348-29037060302,96,12.6,28.5,6.1,9.1,5.2,69.6,18.6,12.8,38.83570366,-94.41363236,29037
MO,Lee's Summit,2941348,29095988300,2941348-29095988300,56,16.4,37.3,8.9,10.4,9.4,71.5,28.3,16.1,38.89448791,-94.45726404,29095
MO,O'Fallon,2954074,29183312095,2954074-29183312095,259,14.7,16.8,3.5,9,2.6,61.3,22.5,14.1,38.81141217,-90.76665773,29183
MO,St. Joseph,2964550,29021002200,2964550-29021002200,903,12.5,29.4,7.3,9.3,6,73.4,19.7,12.8,39.72122199,-94.80161307,29021
MO,St. Joseph,2964550,29021002700,2964550-29021002700,455,14.4,21,4.5,10.5,3.6,70.1,20.4,15.4,39.77063691,-94.76154151,29021
MO,St. Joseph,2964550,29021002900,2964550-29021002900,198,15.6,33.4,7.6,9.8,8.3,72.8,24.6,15.3,39.71704556,-94.88935832,29021
MO,Springfield,2970000,29077004102,2970000-29077004102,800,11.6,14.7,3.1,9.3,2.2,60.9,15.9,13.4,37.14015159,-93.32964119,29077
MO,Springfield,2970000,29077004201,2970000-29077004201,219,12.3,35.2,9.4,8.7,8.4,71.9,16.9,11.8,37.16823492,-93.36312529,29077
MT,Billings,3006550,30111001401,3006550-30111001401,532,10.6,25.6,8.1,8.7,5.9,66.6,16.2,10.8,45.7695871,-108.6448589,30111
MT,Missoula,3050200,30063000400,3050200-30063000400,550,10.4,26.7,7.2,9.4,5.6,62.8,17.2,11.9,46.87462469,-113.9435595,30063
MT,Missoula,3050200,30063000901,3050200-30063000901,717,10.8,39.7,13.7,8.6,10.9,73.1,12.3,9.5,46.84820696,-114.0506216,30063
MT,Missoula,3050200,30063001400,3050200-30063001400,243,9.8,32.8,8.4,9.5,6.9,66.1,19.1,12.3,46.90805045,-113.9586287,30063
NE,Lincoln,3128000,31109001900,3128000-31109001900,993,14.9,19.5,3.7,9.1,4.4,57.5,16.1,14.1,40.8130646,-96.70261049,31109
NE,Lincoln,3128000,31109003500,3128000-31109003500,212,18.2,26.2,3.9,7.6,4.4,60,22.2,11.4,40.78237255,-96.73261284,31109
NE,Lincoln,3128000,31109003604,3128000-31109003604,987,7.8,28.9,8.4,7.8,5.6,69.1,10.5,7.8,40.74233129,-96.70835233,31109
NE,Lincoln,3128000,31109003720,3128000-31109003720,379,9.1,20.4,5.5,7.6,3.3,62.9,11.3,8.2,40.71962034,-96.65457086,31109
NE,Lincoln,3128000,31109010202,3128000-31109010202,255,14.2,17.3,3.4,8.7,2.3,57.8,17.3,11.1,40.83206454,-96.79794281,31109
NE,Lincoln,3128000,31109983200,3128000-31109983200,161,23.2,18.7,2.2,8.5,2.5,54.8,24.2,13.4,40.85174608,-96.76423843,31109
NE,Omaha,3137000,31055007303,3137000-31055007303,565,10.3,34.6,8.3,7.8,6.6,71,15,9.7,41.35741936,-95.96101916,31055
NE,Omaha,3137000,31055007442,3137000-31055007442,636,7.5,31.4,8.5,7.5,5.4,71.6,11.3,8.3,41.26656524,-96.14672671,31055
NE,Omaha,3137000,31055007470,3137000-31055007470,958,10.8,21.6,4.4,8.1,3.2,63.3,15.2,11,41.29597362,-96.15081326,31055
NE,Omaha,3137000,31055007472,3137000-31055007472,115,10.4,26,6,7.8,3.8,66.5,13.9,9.4,41.28946059,-96.14366286,31055
NE,Omaha,3137000,31055007515,3137000-31055007515,61,8.3,18.4,4.4,7.3,2.3,63.2,10.9,8.5,41.23087795,-96.20250046,31055
NV,Henderson,3231900,32003002843,3231900-32003002843,972,13.5,21.3,3.7,9.3,2.7,62.1,18.3,12.3,35.98973419,-115.1454868,32003
NV,Henderson,3231900,32003005010,3231900-32003005010,749,25,21.9,2.7,11.9,3.1,58.7,27.7,19.3,36.0841336,-115.0522354,32003
NV,Henderson,3231900,32003005016,3231900-32003005016,50,19.8,30.8,5.4,10,5.7,64.5,22.9,14.4,36.08238659,-115.0044127,32003
NV,Las Vegas,3240000,32003000900,3240000-32003000900,942,12.7,39.2,6.8,9.1,8.1,69.2,18.9,11.7,36.16230859,-115.1493151,32003
NV,Las Vegas,3240000,32003001501,3240000-32003001501,725,27.2,32.7,4,11.2,6.4,63,28.3,18.4,36.15507731,-115.1082019,32003
NV,Las Vegas,3240000,32003003242,3240000-32003003242,670,9.6,26.7,5.6,9.4,4.2,66,15.3,11,36.23552287,-115.2916528,32003
NV,North Las Vegas,3251800,32003006001,3251800-32003006001,735,18,22.3,3.3,14.8,2.2,63.8,27.7,21.2,36.25311014,-115.0780869,32003
NV,North Las Vegas,3251800,32003007800,3251800-32003007800,128,19.9,10.8,0.7,9.5,1,52.8,20.4,18,36.28818092,-114.9790449,32003
NV,Reno,3260600,32031001010,3260600-32031001010,200,8.6,25.7,6.6,9.4,4.5,64,14.2,11.2,39.40552869,-119.7568885,32031
NV,Reno,3260600,32031001011,3260600-32031001011,176,8.3,27.1,7,9.1,4.7,64.8,14.1,10.6,39.40860099,-119.7663871,32031
NV,Reno,3260600,32031001013,3260600-32031001013,765,6.4,31.2,8.8,8.8,5.8,69.6,10.5,9.2,39.46447709,-119.8162373,32031
NV,Reno,3260600,32031002103,3260600-32031002103,655,12.4,20.6,4.2,9.2,3,60.6,14.9,12.1,39.47137492,-119.7286796,32031
NV,Reno,3260600,32031002210,3260600-32031002210,543,8.2,23.7,5.8,8.8,3.6,63.5,13.1,10.3,39.43022113,-119.7090759,32031
NV,Reno,3260600,32031002302,3260600-32031002302,689,8.2,29.8,7.7,9.4,5.5,67.2,13.7,10.8,39.51225856,-119.9685738,32031
NV,Reno,3260600,32031002618,3260600-32031002618,245,15.7,23.8,4.8,9.8,4.3,59.9,19.7,14.3,39.68058406,-119.872811,32031
NV,Reno,3260600,32031980000,3260600-32031980000,217,20.9,36.2,5.1,9.9,8.5,60,32.4,17.6,39.50284127,-119.7652713,32031
NV,Sparks,3268400,32031001802,3268400-32031001802,593,34.9,22.6,2.8,9.6,3.6,56.5,21,17,39.53884893,-119.7785538,32031
NJ,Jersey City,3436000,34017006900,3436000-34017006900,81,22.4,29.4,3.1,9.5,3.6,71.3,24.9,16.2,40.75235681,-74.06696098,34017
NJ,Newark,3451000,34013006400,3451000-34013006400,987,10.3,37.9,5.4,10.3,4.3,81,12.3,10.7,40.7375916,-74.18400374,34013
NM,Albuquerque,3502000,35001000801,3502000-35001000801,178,9.9,16.1,3.5,10.3,2.2,53,18.3,14.4,35.04730703,-106.5929193,35001
NM,Albuquerque,3502000,35001003501,3502000-35001003501,946,14.8,27.4,5.9,10.1,5.4,59.5,17.9,14.6,35.14356839,-106.6345277,35001
NM,Albuquerque,3502000,35001003731,3502000-35001003731,123,5.9,20.9,5.7,9.4,3.3,59.1,12.5,10.7,35.17543163,-106.5303969,35001
NM,Albuquerque,3502000,35001004300,3502000-35001004300,195,24.1,29,4.9,10,5.7,58.3,18.8,16.6,35.05843185,-106.6626777,35001
NM,Albuquerque,3502000,35001004401,3502000-35001004401,190,24,28.4,5.1,10,5.6,58.2,20.3,16.1,35.06483646,-106.6870139,35001
NM,Albuquerque,3502000,35001004603,3502000-35001004603,96,20.4,25.1,4.9,9.3,4.5,57.8,16.3,13.9,35.01988935,-106.7113456,35001
NM,Las Cruces,3539380,35013001102,3539380-35013001102,783,14.3,21.2,3.8,9.6,3.3,58.7,14.4,13.9,32.28397024,-106.7868799,35013
NM,Las Cruces,3539380,35013001103,3539380-35013001103,724,12.5,35.5,8.6,9.8,7.7,66.9,15.5,12.8,32.27390587,-106.7722687,35013
NM,Las Cruces,3539380,35013001204,3539380-35013001204,426,7.4,31.2,8.2,8.9,5.6,67.8,10.5,9.6,32.31027071,-106.6984816,35013
NM,Las Cruces,3539380,35013001303,3539380-35013001303,116,18.4,33.3,5.9,8.5,6.4,63.7,15,12.5,32.36647751,-106.7908229,35013
NM,Las Cruces,3539380,35013001307,3539380-35013001307,130,21.1,18.3,2.8,10.2,2.4,54,20.2,17,32.40764738,-106.7443009,35013
NM,Las Cruces,3539380,35013001500,3539380-35013001500,73,14.8,21.1,4.2,7.8,3.8,58.4,11.5,11.4,32.27944037,-106.9093655,35013
NM,Rio Rancho,3563460,35001940600,3563460-35001940600,125,14,22.2,4.5,10.8,3.8,54.9,22,16,35.19971657,-106.8124226,35001
NM,Santa Fe,3570500,35049000400,3570500-35049000400,336,8,37,16.1,8.1,9.9,74.5,6.9,7.1,35.68632126,-105.9399045,35049
NM,Santa Fe,3570500,35049001203,3570500-35049001203,65,16.4,32.1,7,10.2,7.6,59.9,22.1,15.2,35.67897859,-105.9852657,35049
NM,Santa Fe,3570500,35049001205,3570500-35049001205,249,24.9,21.9,3.7,10.6,4.2,52.1,24.6,18.4,35.64023395,-106.0424072,35049
NM,Santa Fe,3570500,35049001302,3570500-35049001302,916,22.8,16.1,2.6,9.5,2.7,49.1,20,16.3,35.63295499,-106.0279162,35049
NM,Santa Fe,3570500,35049010204,3570500-35049010204,84,4.7,26.4,9.7,8.7,5.2,65.7,8.7,8.2,35.72430098,-105.9620212,35049
NY,New York,3651000,36005003700,3651000-36005003700,245,27.3,37.3,4.1,11.1,6.8,77.2,21.9,16.6,40.8114424,-73.91218701,36005
NY,New York,3651000,36005011000,3651000-36005011000,151,20.1,21.3,3.1,8.7,2.9,73.7,12.7,12,40.8146411,-73.83178327,36005
NY,New York,3651000,36005027600,3651000-36005027600,473,16,41.4,6.6,11.6,7.2,83,16.5,12.9,40.85446066,-73.81974781,36005
NY,New York,3651000,36005028400,3651000-36005028400,894,22,46.7,7.6,11.3,11.6,80.3,23,15.7,40.8493869,-73.83872162,36005
NY,New York,3651000,36005031900,3651000-36005031900,751,15.4,16.3,3,13,3.3,72.6,15.1,21.6,40.91402114,-73.9108868,36005
NY,New York,3651000,36047001100,3651000-36047001100,84,7.7,17.9,4.1,7.3,2.8,70,7.4,7.7,40.69329038,-73.98770866,36047
NY,New York,3651000,36047003700,3651000-36047003700,390,6.6,12.7,2.9,8.5,1.7,68.4,7.6,8.9,40.689405,-73.98473428,36047
NY,New York,3651000,36047016400,3651000-36047016400,764,11.8,16.6,3,8.9,2,68.7,12.9,10.8,40.60650548,-74.02944069,36047
NY,New York,3651000,36047028501,3651000-36047028501,428,20.6,19.2,3.1,9.3,3.2,66.3,17,13.3,40.69942657,-73.94209069,36047
NY,New York,3651000,36047045000,3651000-36047045000,673,14.1,26.7,5.7,10.5,6.8,68.6,22.1,17.3,40.62162965,-73.97288106,36047
NY,New York,3651000,36047054300,3651000-36047054300,327,8.4,13.9,2.9,8.4,1.7,65.7,12.8,10.5,40.70175727,-73.97184599,36047
NY,New York,3651000,36047107000,3651000-36047107000,322,13.2,33.7,5.1,11.7,4.6,80.3,15.4,12.5,40.64746957,-73.86858838,36047
NY,New York,3651000,36061000900,3651000-36061000900,731,5.8,11.4,3.2,7.5,1.5,64.7,9,9,40.70012655,-74.00766634,36061
NY,New York,3651000,36061009400,3651000-36061009400,73,6.7,19,5.6,7.9,3.5,70,10,9.5,40.75522796,-73.9777463,36061
NY,New York,3651000,36061009600,3651000-36061009600,155,5.5,18.2,5.3,6.9,3.3,70.1,7.4,7.7,40.75637478,-73.98088608,36061
NY,New York,3651000,36061010200,3651000-36061010200,230,5.5,23.9,7.4,7.4,4.5,73.8,7.7,7.8,40.75942383,-73.97444932,36061
NY,New York,3651000,36061010900,3651000-36061010900,183,6.1,12.5,3.2,6.9,1.8,68.8,7.6,8.2,40.75225049,-73.98970278,36061
NY,New York,3651000,36061011201,3651000-36061011201,992,5.7,23.2,7.8,8.1,4.5,73.5,9.5,9,40.76397808,-73.97534554,36061
NY,New York,3651000,36061011202,3651000-36061011202,441,5.3,28,10.2,7.7,6.2,77,7.2,7.7,40.76260396,-73.97213114,36061
NY,New York,3651000,36061011300,3651000-36061011300,117,11.1,16,2.5,7.7,2.4,65,14.7,11.7,40.75477522,-73.98787021,36061
NY,New York,3651000,36061019701,3651000-36061019701,641,9.2,18.7,3.9,8.5,3,68.2,12.7,11.7,40.80531113,-73.9593992,36061
NY,New York,3651000,36061029700,3651000-36061029700,161,30.3,37.5,8.1,11.6,10.8,74.9,21.3,17.3,40.87449667,-73.9267948,36061
NY,New York,3651000,36081038302,3651000-36081038302,56,18.6,24.5,2.8,8.1,3.3,69.8,19.9,12.5,40.7432798,-73.8422715,36081
NY,New York,3651000,36081042600,3651000-36081042600,512,26.8,70.3,11.9,9.3,35.8,84.8,23.8,15.7,40.68884576,-73.77021304,36081
NY,New York,3651000,36081056100,3651000-36081056100,73,10.9,23.9,6.2,7.6,4.7,74,11,9.1,40.69314027,-73.88554543,36081
NY,New York,3651000,36081064102,3651000-36081064102,113,11,34.6,10.1,8.3,8.9,78.3,12.7,10.2,40.70210266,-73.85347551,36081
NY,New York,3651000,36081128300,3651000-36081128300,73,9.4,28.3,7.7,8.6,6,75.9,14.9,10.8,40.73395576,-73.76884713,36081
NY,New York,3651000,36081138502,3651000-36081138502,72,17.9,42.8,10.3,7,19.2,76.5,13.2,11.2,40.75196938,-73.74552789,36081
NY,New York,3651000,36081140901,3651000-36081140901,914,9.7,26.9,6.6,7.3,5.5,76.7,10.9,8.9,40.74652736,-73.77493271,36081
NY,New York,3651000,36085001800,3651000-36085001800,731,10.2,14.2,2.7,9,1.6,66.3,16,11.8,40.60168254,-74.05417555,36085
NY,New York,3651000,36085022800,3651000-36085022800,105,17.8,19.5,4.1,8.3,2.7,69.8,18.2,12.4,40.57646112,-74.18754019,36085
NY,Syracuse,3673000,36067000100,3673000-36067000100,579,7.4,32.3,8.6,9.1,6.6,73.4,12.4,10.3,43.06660347,-76.17380281,36067
NC,Asheville,3702140,37021002205,3702140-37021002205,856,11.6,33.4,9.3,8.8,6.3,76.8,13.5,10.4,35.47043136,-82.51513944,37021
NC,Asheville,3702140,37021002505,3702140-37021002505,463,12.5,38.4,10.5,8.7,8.3,78.1,14.6,10.6,35.5520638,-82.66075903,37021
NC,Asheville,3702140,37021002506,3702140-37021002506,691,21.4,35.4,6.7,10.5,7.8,71.9,26.4,17.6,35.5570033,-82.64397308,37021
NC,Asheville,3702140,37021003001,3702140-37021003001,404,14.6,37.7,6.1,8.6,6.8,73.9,21.1,12.6,35.5841465,-82.47305878,37021
NC,Cary,3710740,37183053606,3710740-37183053606,601,8.6,35.1,8.6,8.3,5.8,78.3,10.9,9.3,35.80123981,-78.8357523,37183
NC,Charlotte,3712000,37119000300,3712000-37119000300,407,12.6,35.4,5.8,9.2,4.9,75.4,14.5,11.5,35.21340213,-80.84084564,37119
NC,Charlotte,3712000,37119000700,3712000-37119000700,736,17.7,26.7,3.4,9.8,2.9,72.3,17.6,13.4,35.23859419,-80.81902607,37119
NC,Charlotte,3712000,37119002600,3712000-37119002600,818,13.6,27.3,4.5,9.5,3.5,72.5,15,12.4,35.2100742,-80.83161378,37119
NC,Charlotte,3712000,37119004900,3712000-37119004900,737,24.1,44.8,4.9,12.8,5.9,81.4,23,16.7,35.24276083,-80.84284406,37119
NC,Charlotte,3712000,37119005615,3712000-37119005615,953,13.7,32.7,6.3,9,4.8,76.9,13.2,10.8,35.28363064,-80.688473,37119
NC,Charlotte,3712000,37119005616,3712000-37119005616,365,22.7,33.3,5.3,10.7,5.2,75.1,19.6,15.3,35.26357174,-80.71642861,37119
NC,Charlotte,3712000,37119005710,3712000-37119005710,678,19.1,42.1,9.8,9.2,9.2,79.5,14.8,12.1,35.17846672,-80.71320145,37119
NC,Charlotte,3712000,37119005829,3712000-37119005829,133,15.4,29.5,5.6,9.2,4.3,72.8,17.2,12.9,35.09379633,-80.86525075,37119
NC,Charlotte,3712000,37119005833,3712000-37119005833,190,9.8,20.5,4.2,7.9,2.2,70.9,12.6,10,35.10068079,-80.74199362,37119
NC,Charlotte,3712000,37119005911,3712000-37119005911,849,12,28.5,5.8,8.5,4.1,73.6,14.3,11,35.09212727,-80.99733707,37119
NC,Concord,3714100,37025040702,3714100-37025040702,574,22,26.2,3.6,10.4,3.3,69.2,23.1,15.5,35.47468188,-80.58441207,37025
NC,Concord,3714100,37025040703,3714100-37025040703,390,30.1,45.7,10.2,10.6,11.5,78.7,18.6,14.4,35.45745352,-80.59598718,37025
NC,Fayetteville,3722920,37051001604,3722920-37051001604,114,13.1,65.1,17.5,9.4,16.7,90.2,9.5,8.7,35.00103837,-78.90669893,37051
NC,Fayetteville,3722920,37051002401,3722920-37051002401,928,27.3,45.9,4.9,13.3,7.6,78.6,28.7,19.8,35.10309332,-78.92739551,37051
NC,Gastonia,3725580,37071030802,3725580-37071030802,182,21.8,31.8,5,11.3,5.3,69.6,27.5,18.3,35.28950016,-81.25143295,37071
NC,Gastonia,3725580,37071030902,3725580-37071030902,329,26.4,30.7,4,11.7,4.5,69.6,28.7,18.6,35.30406906,-81.15493507,37071
NC,Gastonia,3725580,37071031402,3725580-37071031402,833,16.8,40,8.8,9.8,8.7,74.9,20.8,14.2,35.2945171,-81.15512884,37071
NC,Gastonia,3725580,37071032200,3725580-37071032200,804,17.4,27.3,5,10.3,4.4,69.6,20.8,15.3,35.25054335,-81.10066118,37071
NC,Gastonia,3725580,37071033202,3725580-37071033202,834,16.4,33.6,6.7,10,6.2,72.4,20.8,14.4,35.21639383,-81.17733946,37071
NC,Gastonia,3725580,37071033400,3725580-37071033400,154,28.6,26,2.9,11.2,3.2,65.9,29.4,19.4,35.17609656,-81.20189848,37071
NC,Greensboro,3728000,37081015100,3728000-37081015100,61,16.5,24.1,5.1,10.4,3.5,68.5,20.5,14.7,36.18505218,-79.69440869,37081
NC,Greensboro,3728000,37081016003,3728000-37081016003,514,12.5,19.2,3.7,8.6,2.3,68.6,13.3,10.5,36.15629944,-79.9334459,37081
NC,Greensboro,3728000,37081016201,3728000-37081016201,351,10.4,31.9,8.8,8.2,5.9,74.5,12.5,9.6,36.10086178,-79.98328079,37081
NC,Greensboro,3728000,37081016204,3728000-37081016204,95,11,30.7,8.2,8.4,5.4,74.8,11.5,9.4,36.07528749,-79.96620028,37081
NC,Greensboro,3728000,37081017200,3728000-37081017200,955,16.4,30.5,5.2,9.9,4.2,72.8,19.1,12.8,36.05297353,-79.67306043,37081
NC,Greenville,3728080,37147001003,3728080-37147001003,346,11.5,25.8,5.9,9.2,3.8,73,15.3,11.8,35.566418,-77.32271727,37147
NC,Greenville,3728080,37147001200,3728080-37147001200,938,16.7,11,1.5,10.9,1,66.4,15.4,17,35.55245603,-77.34754216,37147
NC,Greenville,3728080,37147001301,3728080-37147001301,855,15.9,20,3.2,10.2,2,70,17.7,13.6,35.54487683,-77.43272111,37147
NC,Greenville,3728080,37147001700,3728080-37147001700,914,15.9,32.7,5.9,10.1,5.3,76,17.7,13.1,35.63474197,-77.45196669,37147
NC,Greenville,3728080,37147002002,3728080-37147002002,89,20,53.4,7.4,12.1,8.7,85.4,19.5,13.3,35.67326685,-77.36091264,37147
NC,High Point,3731400,37057060602,3731400-37057060602,503,16.2,36.7,7.8,9.7,7.7,74.1,21.4,14.2,35.95249499,-80.05356108,37057
NC,High Point,3731400,37081016408,3731400-37081016408,248,9.5,28.2,6.6,8.4,4.4,72.9,12.8,10,36.02262319,-79.93556696,37081
NC,High Point,3731400,37081016409,3731400-37081016409,428,12,26.5,5.2,8.9,3.8,70.1,15.7,11.6,36.00298423,-79.94871362,37081
NC,High Point,3731400,37081016600,3731400-37081016600,374,20.8,26.7,4.7,9.5,4.1,68.9,21.9,14,35.94846632,-79.92493365,37081
NC,Jacksonville,3734200,37133001102,3734200-37133001102,801,21.4,27,3.4,10.9,3.7,73.2,19.8,17,34.74640871,-77.44889266,37133
NC,Raleigh,3755000,37183053712,3755000-37183053712,905,10.4,25.8,5.4,8.4,3.1,74.2,11.8,9.7,35.89648885,-78.69110761,37183
NC,Raleigh,3755000,37183053721,3755000-37183053721,100,8.3,22.8,5.2,7.5,2.7,73.1,9.2,8.3,35.90988428,-78.70955305,37183
NC,Raleigh,3755000,37183054113,3755000-37183054113,720,20.4,26.7,3.5,10.2,2.8,73.1,18,13.8,35.81297695,-78.53251763,37183
NC,Raleigh,3755000,37183054210,3755000-37183054210,616,15.6,25.4,4,9.2,2.6,73.1,15.3,11.5,35.88924435,-78.50677552,37183
NC,Winston-Salem,3775000,37067002801,3775000-37067002801,663,12.5,37.9,8.5,9.3,7.1,74.6,17.5,11.8,36.18639372,-80.34686071,37067
NC,Winston-Salem,3775000,37067003003,3775000-37067003003,749,17,36,6.9,10,6.4,72.8,21,13.7,36.11629607,-80.17803813,37067
NC,Winston-Salem,3775000,37067003402,3775000-37067003402,854,18.5,34.8,7,9.8,7.1,70.2,22.7,14.8,36.04777825,-80.14517552,37067
NC,Winston-Salem,3775000,37067004011,3775000-37067004011,953,12.8,29.6,6.6,9,4.9,70.9,16.4,11.6,36.08505954,-80.37350834,37067
ND,Fargo,3825700,38017010109,3825700-38017010109,804,11.3,26.7,5.8,8.8,4.8,59.4,21.4,11.8,46.86549351,-96.86713759,38017
OH,Akron,3901000,39153520301,3901000-39153520301,477,7.7,38.5,9.1,9.3,8.6,75.9,18.4,12.7,41.1479575,-81.51910007,39153
OH,Akron,3901000,39153531002,3901000-39153531002,87,11.9,34.4,7.3,10.4,8,71.3,26.4,16.7,41.03747849,-81.44289132,39153
OH,Akron,3901000,39153531101,3901000-39153531101,63,9.9,32.1,6.8,10,7,71.9,23.2,15.5,41.02469646,-81.4539196,39153
OH,Akron,3901000,39153532902,3901000-39153532902,624,7.4,38.3,9.2,9,8.5,76.5,17.2,11.8,41.1591228,-81.52008105,39153
OH,Akron,3901000,39153533400,3901000-39153533400,114,6.6,53.6,15.7,9.2,12.7,87.2,10.7,8.9,41.09816755,-81.59297103,39153
OH,Canton,3912000,39151711600,3912000-39151711600,175,10.5,32,7.2,10,7.7,74.2,22.5,14.7,40.81117758,-81.40510979,39151
OH,Canton,3912000,39151711800,3912000-39151711800,571,8.2,27.4,6.7,9.4,5.6,73.7,17.6,12.3,40.85079503,-81.40515564,39151
OH,Canton,3912000,39151712300,3912000-39151712300,64,9.5,33.2,7.7,9.3,8,75.8,17.5,12.1,40.84735294,-81.32933676,39151
OH,Canton,3912000,39151713100,3912000-39151713100,333,12.6,41.1,6.3,11.6,7.3,80.2,23.3,14.4,40.78523522,-81.31351306,39151
OH,Cincinnati,3915000,39061001100,3915000-39061001100,900,13.1,34,3.9,12.2,5.2,74.9,23.3,17.2,39.10981584,-84.50606268,39061
OH,Cincinnati,3915000,39061004500,3915000-39061004500,469,6.7,28.7,7,8.8,5.6,72.5,15.6,11.1,39.06854202,-84.41996391,39061
OH,Cincinnati,3915000,39061004702,3915000-39061004702,875,13.3,31,5.3,10.9,7.2,68,28.3,19,39.10541776,-84.41744544,39061
OH,Cincinnati,3915000,39061005400,3915000-39061005400,969,7.7,22,4.2,9.2,3.3,69.1,14.3,11.8,39.16122065,-84.42581737,39061
OH,Cincinnati,3915000,39061010700,3915000-39061010700,979,10.9,29,5.5,10.1,5.8,69.4,23.9,15.8,39.12325733,-84.60388604,39061
OH,Cincinnati,3915000,39061010800,3915000-39061010800,635,9.7,29,4.4,10.1,4,73.1,18,13,39.16725208,-84.41042904,39061
OH,Cincinnati,3915000,39061020901,3915000-39061020901,67,13.4,33.8,5.6,9.7,6.9,72.7,22.5,14.1,39.14742983,-84.62195026,39061
OH,Cincinnati,3915000,39061021401,3915000-39061021401,207,12.6,32.6,6.3,10.2,7.9,69.5,27.4,17.4,39.10022525,-84.59546704,39061
OH,Cincinnati,3915000,39061024200,3915000-39061024200,387,7.8,35.4,5,10.6,4.1,80.3,13.7,10.4,39.16505496,-84.38729289,39061
OH,Cincinnati,3915000,39061024400,3915000-39061024400,96,5.7,28.1,6.2,8.5,4.2,74.2,11.2,9.4,39.15942026,-84.37904014,39061
OH,Cleveland,3916000,39035110501,3916000-39035110501,851,22.1,46.7,7.1,12.8,13.5,75,36.5,22.6,41.47774974,-81.65734627,39035
OH,Cleveland,3916000,39035111800,3916000-39035111800,878,21,50.5,5.9,14.4,10.4,80.5,34.9,21.6,41.52158873,-81.63261382,39035
OH,Cleveland,3916000,39035111902,3916000-39035111902,841,20.2,48.7,5.4,14.7,10.4,79.7,36.4,23.5,41.52444065,-81.62822868,39035
OH,Cleveland,3916000,39035113101,3916000-39035113101,956,21.5,64.5,8.9,13.6,20.2,83.9,34.2,20.5,41.50101974,-81.63627218,39035
OH,Cleveland,3916000,39035114700,3916000-39035114700,240,24.4,56.9,6.4,15.3,14.3,81,39.9,25.2,41.48069488,-81.64110836,39035
OH,Cleveland,3916000,39035115200,3916000-39035115200,950,17.2,40.6,6.2,12.6,9.8,74.7,33.3,21.3,41.45923413,-81.64393044,39035
OH,Cleveland,3916000,39035115300,3916000-39035115300,937,20.4,39.6,4.8,13.4,8.1,74.5,37,23,41.45905138,-81.63405407,39035
OH,Cleveland,3916000,39035116100,3916000-39035116100,954,16.7,49.9,6.8,13.4,10.6,82.4,27.5,18.4,41.54068687,-81.61820515,39035
OH,Cleveland,3916000,39035118500,3916000-39035118500,994,16.4,47.4,6.5,13.3,9,82.1,27,17.5,41.52021204,-81.60153646,39035
OH,Cleveland,3916000,39035119100,3916000-39035119100,127,11.2,29.5,4.6,9.6,4.7,73.5,18.1,12.6,41.50216848,-81.60911337,39035
OH,Columbus,3918000,39049006321,3918000-39049006321,197,5.7,31.1,9.6,7.8,6.1,76,11,8.8,40.05064022,-83.05433501,39049
OH,Columbus,3918000,39049006500,3918000-39049006500,138,4.3,28.5,7,7.4,4.4,74.7,10.4,8.4,40.00089398,-83.07992822,39049
OH,Columbus,3918000,39049007120,3918000-39049007120,513,10.1,24.2,3.6,9.6,2.8,69.6,22.6,14.2,40.08566028,-82.92502113,39049
OH,Columbus,3918000,39049007424,3918000-39049007424,599,12.5,23.3,2.7,9.6,2.4,69,23.5,14.8,40.02795644,-82.90716467,39049
OH,Columbus,3918000,39049007921,3918000-39049007921,133,5.8,42.2,11.5,8.5,8.8,80.4,13.6,9.6,40.05620125,-83.17439319,39049
OH,Columbus,3918000,39049008330,3918000-39049008330,107,15.1,36.4,6.3,11.2,8.1,71.3,32.7,19.4,39.93848019,-83.04700469,39049
