Place_TractID,StateAbbr,PlaceName,city_state,PlaceFIPS,TractFIPS,CountyFIPS,SiteId,PM2.5_Exceptional,PM2.5_ExceedCount,PM2.5_Max,Ozone_Exceptional,Ozone_ExceedCount,Ozone_Max
3916000-39035119100,OH,Cleveland,Cleveland_OH,3916000,39035119100,39035,1722.0,0,0.0,28.8,,,
3918000-39049006321,OH,Columbus,Columbus_OH,3918000,39049006321,39049,1740.0,0,0.0,32.1,,,
3918000-39049006500,OH,Columbus,Columbus_OH,3918000,39049006500,39049,1736.0,0,0.0,25.6,,,
3918000-39049007120,OH,Columbus,Columbus_OH,3918000,39049007120,39049,1742.0,0,1.0,36.2,0.0,0.0,0.07
3918000-39049007424,OH,Columbus,Columbus_OH,3918000,39049007424,39049,1742.0,0,1.0,36.2,0.0,0.0,0.07
3918000-39049007921,OH,Columbus,Columbus_OH,3918000,39049007921,39049,1740.0,0,0.0,32.1,,,
3918000-39049008330,OH,Columbus,Columbus_OH,3918000,39049008330,39049,1741.0,0,0.0,27.8,,,
3918000-39049008400,OH,Columbus,Columbus_OH,3918000,39049008400,39049,1736.0,0,0.0,25.6,,,
3918000-39049009331,OH,Columbus,Columbus_OH,3918000,39049009331,39049,1741.0,0,0.0,27.8,,,
3918000-39049009381,OH,Columbus,Columbus_OH,3918000,39049009381,39049,1741.0,0,0.0,27.8,,,
3918000-39049009390,OH,Columbus,Columbus_OH,3918000,39049009390,39049,1741.0,0,0.0,27.8,,,
3918000-39049009410,OH,Columbus,Columbus_OH,3918000,39049009410,39049,1741.0,0,0.0,27.8,,,
3918000-39049009420,OH,Columbus,Columbus_OH,3918000,39049009420,39049,1741.0,0,0.0,27.8,,,
3918000-39049009520,OH,Columbus,Columbus_OH,3918000,39049009520,39049,1741.0,0,0.0,27.8,,,
3918000-39049009590,OH,Columbus,Columbus_OH,3918000,39049009590,39049,1741.0,0,0.0,27.8,,,
3918000-39049009800,OH,Columbus,Columbus_OH,3918000,39049009800,39049,1741.0,0,0.0,27.8,,,
3918000-39049010100,OH,Columbus,Columbus_OH,3918000,39049010100,39049,1742.0,0,1.0,36.2,0.0,0.0,0.07
3921000-39113001700,OH,Dayton,Dayton_OH,3921000,39113001700,39113,1793.0,0,0.0,23.6,,,
3921000-39113070201,OH,Dayton,Dayton_OH,3921000,39113070201,39113,1793.0,0,0.0,23.6,,,
3921000-39113070300,OH,Dayton,Dayton_OH,3921000,39113070300,39113,1793.0,0,0.0,23.6,,,
3921000-39113080100,OH,Dayton,Dayton_OH,3921000,39113080100,39113,1793.0,0,0.0,23.6,,,
3921000-39113080400,OH,Dayton,Dayton_OH,3921000,39113080400,39113,1793.0,0,0.0,23.6,,,
3921000-39113080700,OH,Dayton,Dayton_OH,3921000,39113080700,39113,1793.0,0,0.0,23.6,,,
3921000-39113091000,OH,Dayton,Dayton_OH,3921000,39113091000,39113,1793.0,0,0.0,23.6,,,
3921000-39113110202,OH,Dayton,Dayton_OH,3921000,39113110202,39113,1793.0,0,0.0,23.6,,,
3977000-39095003400,OH,Toledo,Toledo_OH,3977000,39095003400,39095,1775.0,0,0.0,22.2,0.0,0.0,0.066
3977000-39095008400,OH,Toledo,Toledo_OH,3977000,39095008400,39095,1776.0,0,1.0,37.8,,,
3988000-39099800400,OH,Youngstown,Youngstown_OH,3988000,39099800400,39099,1783.0,0,0.0,17.9,,,
3988000-39099804300,OH,Youngstown,Youngstown_OH,3988000,39099804300,39099,1783.0,0,0.0,17.9,,,
4009050-40143007520,OK,Broken Arrow,Broken Arrow_OK,4009050,40143007520,40143,1879.0,0,0.0,28.4,0.0,0.0,0.068
4009050-40145030402,OK,Broken Arrow,Broken Arrow_OK,4009050,40145030402,40145,1879.0,0,0.0,28.4,0.0,0.0,0.068
4009050-40145030505,OK,Broken Arrow,Broken Arrow_OK,4009050,40145030505,40145,1879.0,0,0.0,28.4,0.0,0.0,0.068
4009050-40145030506,OK,Broken Arrow,Broken Arrow_OK,4009050,40145030506,40145,1879.0,0,0.0,28.4,0.0,0.0,0.068
4009050-40145030511,OK,Broken Arrow,Broken Arrow_OK,4009050,40145030511,40145,1879.0,0,0.0,28.4,0.0,0.0,0.068
4009050-40145030601,OK,Broken Arrow,Broken Arrow_OK,4009050,40145030601,40145,1879.0,0,0.0,28.4,0.0,0.0,0.068
4009050-40145030800,OK,Broken Arrow,Broken Arrow_OK,4009050,40145030800,40145,1879.0,0,0.0,28.4,0.0,0.0,0.068
4023200-40109109202,OK,Edmond,Edmond_OK,4023200,40109109202,40109,1864.0,0,0.0,22.3,0.0,4.0,0.075
4041850-40031002301,OK,Lawton,Lawton_OK,4041850,40031002301,40031,1841.0,0,0.0,17.7,0.0,1.0,0.075
4041850-40031002401,OK,Lawton,Lawton_OK,4041850,40031002401,40031,1841.0,0,0.0,17.7,0.0,1.0,0.075
4052500-40027200100,OK,Norman,Norman_OK,4052500,40027200100,40027,1861.0,0,0.0,15.8,,,
4052500-40027200700,OK,Norman,Norman_OK,4052500,40027200700,40027,1861.0,0,0.0,15.8,,,
4052500-40027202203,OK,Norman,Norman_OK,4052500,40027202203,40027,1861.0,0,0.0,15.8,,,
4055000-40017300201,OK,Oklahoma City,Oklahoma City_OK,4055000,40017300201,40017,1863.0,0,0.0,16.8,,,
4055000-40017301001,OK,Oklahoma City,Oklahoma City_OK,4055000,40017301001,40017,1863.0,0,0.0,16.8,,,
4055000-40017301100,OK,Oklahoma City,Oklahoma City_OK,4055000,40017301100,40017,1863.0,0,0.0,16.8,,,
4055000-40027202005,OK,Oklahoma City,Oklahoma City_OK,4055000,40027202005,40027,1861.0,0,0.0,15.8,,,
4055000-40027202107,OK,Oklahoma City,Oklahoma City_OK,4055000,40027202107,40027,1861.0,0,0.0,15.8,,,
4055000-40027202201,OK,Oklahoma City,Oklahoma City_OK,4055000,40027202201,40027,1861.0,0,0.0,15.8,,,
4055000-40109100600,OK,Oklahoma City,Oklahoma City_OK,4055000,40109100600,40109,1861.0,0,0.0,15.8,,,
4055000-40109101100,OK,Oklahoma City,Oklahoma City_OK,4055000,40109101100,40109,1861.0,0,0.0,15.8,,,
4055000-40109101600,OK,Oklahoma City,Oklahoma City_OK,4055000,40109101600,40109,1861.0,0,0.0,15.8,,,
4055000-40109102500,OK,Oklahoma City,Oklahoma City_OK,4055000,40109102500,40109,1861.0,0,0.0,15.8,,,
4055000-40109102600,OK,Oklahoma City,Oklahoma City_OK,4055000,40109102600,40109,1861.0,0,0.0,15.8,,,
4055000-40109102700,OK,Oklahoma City,Oklahoma City_OK,4055000,40109102700,40109,1861.0,0,0.0,15.8,,,
4055000-40109102900,OK,Oklahoma City,Oklahoma City_OK,4055000,40109102900,40109,1861.0,0,0.0,15.8,,,
4055000-40109103000,OK,Oklahoma City,Oklahoma City_OK,4055000,40109103000,40109,1861.0,0,0.0,15.8,,,
4055000-40109103400,OK,Oklahoma City,Oklahoma City_OK,4055000,40109103400,40109,1861.0,0,0.0,15.8,,,
4055000-40109103500,OK,Oklahoma City,Oklahoma City_OK,4055000,40109103500,40109,1861.0,0,0.0,15.8,,,
4055000-40109103601,OK,Oklahoma City,Oklahoma City_OK,4055000,40109103601,40109,1861.0,0,0.0,15.8,,,
4055000-40109103602,OK,Oklahoma City,Oklahoma City_OK,4055000,40109103602,40109,1861.0,0,0.0,15.8,,,
4055000-40109103700,OK,Oklahoma City,Oklahoma City_OK,4055000,40109103700,40109,1861.0,0,0.0,15.8,,,
4055000-40109103800,OK,Oklahoma City,Oklahoma City_OK,4055000,40109103800,40109,1861.0,0,0.0,15.8,,,
4055000-40109104000,OK,Oklahoma City,Oklahoma City_OK,4055000,40109104000,40109,1861.0,0,0.0,15.8,,,
4055000-40109105800,OK,Oklahoma City,Oklahoma City_OK,4055000,40109105800,40109,1861.0,0,0.0,15.8,,,
4055000-40109106000,OK,Oklahoma City,Oklahoma City_OK,4055000,40109106000,40109,1861.0,0,0.0,15.8,,,
4055000-40109106403,OK,Oklahoma City,Oklahoma City_OK,4055000,40109106403,40109,1863.0,0,0.0,16.8,,,
4055000-40109106903,OK,Oklahoma City,Oklahoma City_OK,4055000,40109106903,40109,1863.0,0,0.0,16.8,,,
4055000-40109106910,OK,Oklahoma City,Oklahoma City_OK,4055000,40109106910,40109,1863.0,0,0.0,16.8,,,
4055000-40109107303,OK,Oklahoma City,Oklahoma City_OK,4055000,40109107303,40109,1861.0,0,0.0,15.8,,,
4055000-40109108005,OK,Oklahoma City,Oklahoma City_OK,4055000,40109108005,40109,1864.0,0,0.0,22.3,0.0,4.0,0.075
4055000-40109108602,OK,Oklahoma City,Oklahoma City_OK,4055000,40109108602,40109,1863.0,0,0.0,16.8,,,
4055000-40109109001,OK,Oklahoma City,Oklahoma City_OK,4055000,40109109001,40109,1864.0,0,0.0,22.3,0.0,4.0,0.075
4055000-40109109100,OK,Oklahoma City,Oklahoma City_OK,4055000,40109109100,40109,1861.0,0,0.0,15.8,,,
4055000-40109109201,OK,Oklahoma City,Oklahoma City_OK,4055000,40109109201,40109,1864.0,0,0.0,22.3,0.0,4.0,0.075
4055000-40109109202,OK,Oklahoma City,Oklahoma City_OK,4055000,40109109202,40109,1864.0,0,0.0,22.3,0.0,4.0,0.075
4055000-40125501003,OK,Oklahoma City,Oklahoma City_OK,4055000,40125501003,40125,1861.0,0,0.0,15.8,,,
4075000-40113940005,OK,Tulsa,Tulsa_OK,4075000,40113940005,40113,1879.0,0,0.0,28.4,0.0,0.0,0.068
4075000-40143002900,OK,Tulsa,Tulsa_OK,4075000,40143002900,40143,1879.0,0,0.0,28.4,0.0,0.0,0.068
4075000-40143006600,OK,Tulsa,Tulsa_OK,4075000,40143006600,40143,1879.0,0,0.0,28.4,0.0,0.0,0.068
4075000-40143009104,OK,Tulsa,Tulsa_OK,4075000,40143009104,40143,1879.0,0,0.0,28.4,0.0,0.0,0.068
4075000-40143011100,OK,Tulsa,Tulsa_OK,4075000,40143011100,40143,1879.0,0,0.0,28.4,0.0,0.0,0.068
4075000-40145030403,OK,Tulsa,Tulsa_OK,4075000,40145030403,40145,1879.0,0,0.0,28.4,0.0,0.0,0.068
4105350-41067030102,OR,Beaverton,Beaverton_OR,4105350,41067030102,41067,1936.0,0,2.0,39.8,,,
4105350-41067030300,OR,Beaverton,Beaverton_OR,4105350,41067030300,41067,1920.0,0,2.0,53.1,0.0,1.0,0.087
4105350-41067030402,OR,Beaverton,Beaverton_OR,4105350,41067030402,41067,1920.0,0,2.0,53.1,0.0,1.0,0.087
4105350-41067031403,OR,Beaverton,Beaverton_OR,4105350,41067031403,41067,1936.0,0,2.0,39.8,,,
4105800-41017000100,OR,Bend,Bend_OR,4105800,41017000100,41017,1908.0,0,3.0,152.5,0.0,3.0,0.091
4123850-41039001002,OR,Eugene,Eugene_OR,4123850,41039001002,41039,1907.0,0,4.0,330.0,,,
4123850-41039004100,OR,Eugene,Eugene_OR,4123850,41039004100,41039,1907.0,0,4.0,330.0,,,
4131250-41051009301,OR,Gresham,Gresham_OR,4131250,41051009301,41051,1920.0,0,2.0,53.1,0.0,1.0,0.087
4131250-41051010303,OR,Gresham,Gresham_OR,4131250,41051010303,41051,1920.0,0,2.0,53.1,0.0,1.0,0.087
4134100-41067031606,OR,Hillsboro,Hillsboro_OR,4134100,41067031606,41067,1936.0,0,2.0,39.8,,,
4147000-41029000900,OR,Medford,Medford_OR,4147000,41029000900,41029,1894.0,0,2.0,150.0,,,
4147000-41029001001,OR,Medford,Medford_OR,4147000,41029001001,41029,1894.0,0,2.0,150.0,,,
4147000-41029001601,OR,Medford,Medford_OR,4147000,41029001601,41029,1894.0,0,2.0,150.0,,,
4159000-41005020800,OR,Portland,Portland_OR,4159000,41005020800,41005,1920.0,0,2.0,53.1,0.0,1.0,0.087
4159000-41005020900,OR,Portland,Portland_OR,4159000,41005020900,41005,1920.0,0,2.0,53.1,0.0,1.0,0.087
4159000-41005022206,OR,Portland,Portland_OR,4159000,41005022206,41005,1920.0,0,2.0,53.1,0.0,1.0,0.087
4159000-41005022208,OR,Portland,Portland_OR,4159000,41005022208,41005,1920.0,0,2.0,53.1,0.0,1.0,0.087
4159000-41051009803,OR,Portland,Portland_OR,4159000,41051009803,41051,1920.0,0,2.0,53.1,0.0,1.0,0.087
4159000-41051009903,OR,Portland,Portland_OR,4159000,41051009903,41051,1920.0,0,2.0,53.1,0.0,1.0,0.087
4159000-41051010200,OR,Portland,Portland_OR,4159000,41051010200,41051,1920.0,0,2.0,53.1,0.0,1.0,0.087
4159000-41067030102,OR,Portland,Portland_OR,4159000,41067030102,41067,1920.0,0,2.0,53.1,0.0,1.0,0.087
4159000-41067030402,OR,Portland,Portland_OR,4159000,41067030402,41067,1920.0,0,2.0,53.1,0.0,1.0,0.087
4159000-41067030502,OR,Portland,Portland_OR,4159000,41067030502,41067,1920.0,0,2.0,53.1,0.0,1.0,0.087
4159000-41067030600,OR,Portland,Portland_OR,4159000,41067030600,41067,1920.0,0,2.0,53.1,0.0,1.0,0.087
4164900-41047001801,OR,Salem,Salem_OR,4164900,41047001801,41047,1936.0,0,2.0,39.8,,,
4164900-41047002502,OR,Salem,Salem_OR,4164900,41047002502,41047,1936.0,0,2.0,39.8,,,
4260000-42101008801,PA,Philadelphia,Philadelphia_PA,4260000,42101008801,42101,2020.0,0,0.0,31.1,,,
4260000-42101014800,PA,Philadelphia,Philadelphia_PA,4260000,42101014800,42101,2021.0,0,0.0,28.2,,,
4260000-42101036400,PA,Philadelphia,Philadelphia_PA,4260000,42101036400,42101,2023.0,0,0.0,32.2,,,
4260000-42101038100,PA,Philadelphia,Philadelphia_PA,4260000,42101038100,42101,2019.0,0,0.0,24.5,0.0,9.0,0.079
4260000-42101980000,PA,Philadelphia,Philadelphia_PA,4260000,42101980000,42101,2024.0,0,0.0,31.4,,,
4260000-42101980100,PA,Philadelphia,Philadelphia_PA,4260000,42101980100,42101,2024.0,0,0.0,31.4,,,
4260000-42101980200,PA,Philadelphia,Philadelphia_PA,4260000,42101980200,42101,2023.0,0,0.0,32.2,,,
4261000-42003020300,PA,Pittsburgh,Pittsburgh_PA,4261000,42003020300,42003,1943.0,0,0.0,29.0,0.0,0.0,0.069
4261000-42003101600,PA,Pittsburgh,Pittsburgh_PA,4261000,42003101600,42003,1943.0,0,0.0,29.0,0.0,0.0,0.069
4261000-42003120400,PA,Pittsburgh,Pittsburgh_PA,4261000,42003120400,42003,1943.0,0,0.0,29.0,0.0,0.0,0.069
4261000-42003120700,PA,Pittsburgh,Pittsburgh_PA,4261000,42003120700,42003,1943.0,0,0.0,29.0,0.0,0.0,0.069
4261000-42003120800,PA,Pittsburgh,Pittsburgh_PA,4261000,42003120800,42003,1943.0,0,0.0,29.0,0.0,0.0,0.069
4261000-42003141000,PA,Pittsburgh,Pittsburgh_PA,4261000,42003141000,42003,1943.0,0,0.0,29.0,0.0,0.0,0.069
4261000-42003241200,PA,Pittsburgh,Pittsburgh_PA,4261000,42003241200,42003,1943.0,0,0.0,29.0,0.0,0.0,0.069
4261000-42003250700,PA,Pittsburgh,Pittsburgh_PA,4261000,42003250700,42003,1943.0,0,0.0,29.0,0.0,0.0,0.069
4261000-42003310300,PA,Pittsburgh,Pittsburgh_PA,4261000,42003310300,42003,1943.0,0,0.0,29.0,0.0,0.0,0.069
4261000-42003561700,PA,Pittsburgh,Pittsburgh_PA,4261000,42003561700,42003,1943.0,0,0.0,29.0,0.0,0.0,0.069
4261000-42003980000,PA,Pittsburgh,Pittsburgh_PA,4261000,42003980000,42003,1943.0,0,0.0,29.0,0.0,0.0,0.069
4261000-42003981800,PA,Pittsburgh,Pittsburgh_PA,4261000,42003981800,42003,1943.0,0,0.0,29.0,0.0,0.0,0.069
4513330-45015020405,SC,Charleston,Charleston_SC,4513330,45015020405,45015,2058.0,0,0.0,22.8,,,
4513330-45019002103,SC,Charleston,Charleston_SC,4513330,45019002103,45019,2058.0,0,0.0,22.8,,,
4513330-45019004400,SC,Charleston,Charleston_SC,4513330,45019004400,45019,2058.0,0,0.0,22.8,,,
4516000-45063020510,SC,Columbia,Columbia_SC,4516000,45063020510,45063,2077.0,0,0.0,13.7,,,
4516000-45063021112,SC,Columbia,Columbia_SC,4516000,45063021112,45063,2077.0,0,0.0,13.7,,,
4516000-45079002604,SC,Columbia,Columbia_SC,4516000,45079002604,45079,2077.0,0,0.0,13.7,,,
4516000-45079010407,SC,Columbia,Columbia_SC,4516000,45079010407,45079,2077.0,0,0.0,13.7,,,
4516000-45079010409,SC,Columbia,Columbia_SC,4516000,45079010409,45079,2077.0,0,0.0,13.7,,,
4516000-45079010412,SC,Columbia,Columbia_SC,4516000,45079010412,45079,2077.0,0,0.0,13.7,,,
4516000-45079010501,SC,Columbia,Columbia_SC,4516000,45079010501,45079,2077.0,0,0.0,13.7,,,
4516000-45079010502,SC,Columbia,Columbia_SC,4516000,45079010502,45079,2077.0,0,0.0,13.7,,,
4516000-45079010804,SC,Columbia,Columbia_SC,4516000,45079010804,45079,2077.0,0,0.0,13.7,,,
4516000-45079010806,SC,Columbia,Columbia_SC,4516000,45079010806,45079,2077.0,0,0.0,13.7,,,
4516000-45079011201,SC,Columbia,Columbia_SC,4516000,45079011201,45079,2077.0,0,0.0,13.7,,,
4516000-45079011202,SC,Columbia,Columbia_SC,4516000,45079011202,45079,2077.0,0,0.0,13.7,,,
4516000-45079011301,SC,Columbia,Columbia_SC,4516000,45079011301,45079,2077.0,0,0.0,13.7,,,
4516000-45079011305,SC,Columbia,Columbia_SC,4516000,45079011305,45079,2077.0,0,0.0,13.7,,,
4516000-45079011412,SC,Columbia,Columbia_SC,4516000,45079011412,45079,2077.0,0,0.0,13.7,,,
4516000-45079011414,SC,Columbia,Columbia_SC,4516000,45079011414,45079,2077.0,0,0.0,13.7,,,
4516000-45079011606,SC,Columbia,Columbia_SC,4516000,45079011606,45079,2077.0,0,0.0,13.7,,,
4516000-45079011701,SC,Columbia,Columbia_SC,4516000,45079011701,45079,2077.0,0,0.0,13.7,,,
4516000-45079011901,SC,Columbia,Columbia_SC,4516000,45079011901,45079,2077.0,0,0.0,13.7,,,
4550875-45019003200,SC,North Charleston,North Charleston_SC,4550875,45019003200,45019,2057.0,48,0.0,20.6,,,
4550875-45019005400,SC,North Charleston,North Charleston_SC,4550875,45019005400,45019,2058.0,0,0.0,22.8,,,
4561405-45091060906,SC,Rock Hill,Rock Hill_SC,4561405,45091060906,45091,2077.0,0,0.0,13.7,,,
4561405-45091061302,SC,Rock Hill,Rock Hill_SC,4561405,45091061302,45091,2077.0,0,0.0,13.7,,,
4561405-45091061403,SC,Rock Hill,Rock Hill_SC,4561405,45091061403,45091,2077.0,0,0.0,13.7,,,
4652980-46103010903,SD,Rapid City,Rapid City_SD,4652980,46103010903,46103,2094.0,0,0.0,30.4,,,
4659020-46099010401,SD,Sioux Falls,Sioux Falls_SD,4659020,46099010401,46099,2092.0,0,0.0,31.5,0.0,0.0,0.069
4659020-46099010404,SD,Sioux Falls,Sioux Falls_SD,4659020,46099010404,46099,2092.0,0,0.0,31.5,0.0,0.0,0.069
4659020-46099010406,SD,Sioux Falls,Sioux Falls_SD,4659020,46099010406,46099,2092.0,0,0.0,31.5,0.0,0.0,0.069
4714000-47065010413,TN,Chattanooga,Chattanooga_TN,4714000,47065010413,47065,2109.0,0,0.0,26.4,,,
4714000-47065010434,TN,Chattanooga,Chattanooga_TN,4714000,47065010434,47065,2109.0,0,0.0,26.4,,,
4714000-47065010902,TN,Chattanooga,Chattanooga_TN,4714000,47065010902,47065,2109.0,0,0.0,26.4,,,
4714000-47065011700,TN,Chattanooga,Chattanooga_TN,4714000,47065011700,47065,2109.0,0,0.0,26.4,,,
4740000-47093004606,TN,Knoxville,Knoxville_TN,4740000,47093004606,47093,2115.0,0,0.0,24.5,,,
4740000-47093004610,TN,Knoxville,Knoxville_TN,4740000,47093004610,47093,2115.0,0,0.0,24.5,,,
4740000-47093005202,TN,Knoxville,Knoxville_TN,4740000,47093005202,47093,2118.0,0,0.0,20.6,0.0,0.0,0.07
4740000-47093005301,TN,Knoxville,Knoxville_TN,4740000,47093005301,47093,2118.0,0,0.0,20.6,0.0,0.0,0.07
4740000-47093005401,TN,Knoxville,Knoxville_TN,4740000,47093005401,47093,2118.0,0,0.0,20.6,0.0,0.0,0.07
4740000-47093005603,TN,Knoxville,Knoxville_TN,4740000,47093005603,47093,2116.0,0,0.0,22.1,,,
4740000-47093005604,TN,Knoxville,Knoxville_TN,4740000,47093005604,47093,2115.0,0,0.0,24.5,,,
4740000-47093005701,TN,Knoxville,Knoxville_TN,4740000,47093005701,47093,2115.0,0,0.0,24.5,,,
4740000-47093005704,TN,Knoxville,Knoxville_TN,4740000,47093005704,47093,2115.0,0,0.0,24.5,,,
4740000-47093005709,TN,Knoxville,Knoxville_TN,4740000,47093005709,47093,2115.0,0,0.0,24.5,,,
4740000-47093005712,TN,Knoxville,Knoxville_TN,4740000,47093005712,47093,2115.0,0,0.0,24.5,,,
4740000-47093005807,TN,Knoxville,Knoxville_TN,4740000,47093005807,47093,2115.0,0,0.0,24.5,,,
4740000-47093006104,TN,Knoxville,Knoxville_TN,4740000,47093006104,47093,2117.0,0,0.0,22.4,,,
4740000-47093006207,TN,Knoxville,Knoxville_TN,4740000,47093006207,47093,2117.0,0,0.0,22.4,,,
4748000-47157004500,TN,Memphis,Memphis_TN,4748000,47157004500,47157,2131.0,0,0.0,17.7,,,
4748000-47157020622,TN,Memphis,Memphis_TN,4748000,47157020622,47157,2133.0,0,0.0,16.9,,,
4748000-47157021139,TN,Memphis,Memphis_TN,4748000,47157021139,47157,2132.0,0,0.0,16.4,0.0,2.0,0.071
4748000-47157980100,TN,Memphis,Memphis_TN,4748000,47157980100,47157,2131.0,0,0.0,17.7,,,
4748000-47157980400,TN,Memphis,Memphis_TN,4748000,47157980400,47157,2132.0,0,0.0,16.4,0.0,2.0,0.071
4751560-47149040302,TN,Murfreesboro,Murfreesboro_TN,4751560,47149040302,47149,2102.0,0,0.0,25.3,,,
4751560-47149040702,TN,Murfreesboro,Murfreesboro_TN,4751560,47149040702,47149,2102.0,0,0.0,25.3,,,
4751560-47149040901,TN,Murfreesboro,Murfreesboro_TN,4751560,47149040901,47149,2102.0,0,0.0,25.3,,,
4752006-47037016000,TN,Nashville,Nashville_TN,4752006,47037016000,47037,2102.0,0,0.0,25.3,,,
4752006-47037017200,TN,Nashville,Nashville_TN,4752006,47037017200,47037,2102.0,0,0.0,25.3,,,
4752006-47037017701,TN,Nashville,Nashville_TN,4752006,47037017701,47037,2102.0,0,0.0,25.3,,,
4752006-47037018601,TN,Nashville,Nashville_TN,4752006,47037018601,47037,2102.0,0,0.0,25.3,,,
4752006-47037018602,TN,Nashville,Nashville_TN,4752006,47037018602,47037,2102.0,0,0.0,25.3,,,
4752006-47037018700,TN,Nashville,Nashville_TN,4752006,47037018700,47037,2102.0,0,0.0,25.3,,,
4801000-48253020101,TX,Abilene,Abilene_TX,4801000,48253020101,48253,2263.0,0,0.0,18.0,0.0,6.0,0.079
4801000-48441012100,TX,Abilene,Abilene_TX,4801000,48441012100,48441,2265.0,0,0.0,18.2,,,
4801000-48441013000,TX,Abilene,Abilene_TX,4801000,48441013000,48441,2265.0,0,0.0,18.2,,,
4801000-48441013200,TX,Abilene,Abilene_TX,4801000,48441013200,48441,2263.0,0,0.0,18.0,0.0,6.0,0.079
4803000-48375013400,TX,Amarillo,Amarillo_TX,4803000,48375013400,48375,2263.0,0,0.0,18.0,0.0,6.0,0.079
4804000-48439111545,TX,Arlington,Arlington_TX,4804000,48439111545,48439,2265.0,0,0.0,18.2,,,
4804000-48439113002,TX,Arlington,Arlington_TX,4804000,48439113002,48439,2170.0,0,0.0,25.2,0.0,4.0,0.082
4805000-48453001606,TX,Austin,Austin_TX,4805000,48453001606,48453,2273.0,0,0.0,28.8,,,
4805000-48453001742,TX,Austin,Austin_TX,4805000,48453001742,48453,2274.0,0,0.0,25.4,,,
4805000-48453001783,TX,Austin,Austin_TX,4805000,48453001783,48453,2274.0,0,0.0,25.4,,,
4805000-48453001784,TX,Austin,Austin_TX,4805000,48453001784,48453,2273.0,0,0.0,28.8,,,
4805000-48453001919,TX,Austin,Austin_TX,4805000,48453001919,48453,2273.0,0,0.0,28.8,,,
4805000-48453002212,TX,Austin,Austin_TX,4805000,48453002212,48453,2274.0,0,0.0,25.4,,,
4805000-48453002319,TX,Austin,Austin_TX,4805000,48453002319,48453,2273.0,0,0.0,28.8,,,
4805000-48453002429,TX,Austin,Austin_TX,4805000,48453002429,48453,2273.0,0,0.0,28.8,,,
4805000-48453002432,TX,Austin,Austin_TX,4805000,48453002432,48453,2273.0,0,0.0,28.8,,,
4805000-48491020411,TX,Austin,Austin_TX,4805000,48491020411,48491,2274.0,0,0.0,25.4,,,
4806128-48201253400,TX,Baytown,Baytown_TX,4806128,48201253400,48201,2202.0,0,0.0,33.2,,,
4807000-48245011201,TX,Beaumont,Beaumont_TX,4807000,48245011201,48245,2202.0,0,0.0,33.2,,,
4807000-48245011400,TX,Beaumont,Beaumont_TX,4807000,48245011400,48245,2202.0,0,0.0,33.2,,,
4810768-48061012200,TX,Brownsville,Brownsville_TX,4810768,48061012200,48061,2159.0,0,0.0,27.5,0.0,0.0,0.06
4810768-48061012505,TX,Brownsville,Brownsville_TX,4810768,48061012505,48061,2159.0,0,0.0,27.5,0.0,0.0,0.06
4810768-48061012506,TX,Brownsville,Brownsville_TX,4810768,48061012506,48061,2159.0,0,0.0,27.5,0.0,0.0,0.06
4810768-48061012609,TX,Brownsville,Brownsville_TX,4810768,48061012609,48061,2159.0,0,0.0,27.5,0.0,0.0,0.06
4810768-48061013206,TX,Brownsville,Brownsville_TX,4810768,48061013206,48061,2159.0,0,0.0,27.5,0.0,0.0,0.06
4810768-48061013207,TX,Brownsville,Brownsville_TX,4810768,48061013207,48061,2159.0,0,0.0,27.5,0.0,0.0,0.06
4813024-48113014002,TX,Carrollton,Carrollton_TX,4813024,48113014002,48113,2170.0,0,0.0,25.2,0.0,4.0,0.082
4813024-48121021627,TX,Carrollton,Carrollton_TX,4813024,48121021627,48121,2170.0,0,0.0,25.2,0.0,4.0,0.082
4813024-48121021637,TX,Carrollton,Carrollton_TX,4813024,48121021637,48121,2170.0,0,0.0,25.2,0.0,4.0,0.082
4813024-48121021638,TX,Carrollton,Carrollton_TX,4813024,48121021638,48121,2170.0,0,0.0,25.2,0.0,4.0,0.082
4815976-48041000202,TX,College Station,College Station_TX,4815976,48041000202,48041,2195.0,0,0.0,32.1,0.0,8.0,0.08
4815976-48041002010,TX,College Station,College Station_TX,4815976,48041002010,48041,2195.0,0,0.0,32.1,0.0,8.0,0.08
4815976-48041002011,TX,College Station,College Station_TX,4815976,48041002011,48041,2195.0,0,0.0,32.1,0.0,8.0,0.08
4815976-48041002014,TX,College Station,College Station_TX,4815976,48041002014,48041,2195.0,0,0.0,32.1,0.0,8.0,0.08
4817000-48355002900,TX,Corpus Christi,Corpus Christi_TX,4817000,48355002900,48355,2246.0,0,0.0,27.9,,,
4817000-48355005802,TX,Corpus Christi,Corpus Christi_TX,4817000,48355005802,48355,2247.0,0,0.0,18.5,,,
4819000-48085031804,TX,Dallas,Dallas_TX,4819000,48085031804,48085,2170.0,0,0.0,25.2,0.0,4.0,0.082
4819000-48113001701,TX,Dallas,Dallas_TX,4819000,48113001701,48113,2169.0,0,0.0,19.7,,,
4819000-48113007826,TX,Dallas,Dallas_TX,4819000,48113007826,48113,2169.0,0,0.0,19.7,,,
4819000-48113013104,TX,Dallas,Dallas_TX,4819000,48113013104,48113,2170.0,0,0.0,25.2,0.0,4.0,0.082
